id,title,aggregation_type,subtype,cited_by_cnt,publication_name,publisher,volume,coverDate,surname,given_name,affiliation
SCOPUS_ID:85189921961,Enhanced plant-derived vesicles for nucleotide delivery for cancer therapy,Journal,Article,0,npj Precision Oncology,Nature Research,8,2024-12-01,Corvigno,Sara,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85189921447,Research on steel surface defect classification method based on deep learning,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Gao,Yang,"[{'affilname': 'The State Key Laboratory of Rolling and Automation, Northeastern University', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}, {'affilname': 'College of Information Science and Engineering, Northeastern University', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]"
SCOPUS_ID:85189919929,Accurate estimation of modulation amplitude in Brillouin optical correlation-domain reflectometry based on Rayleigh noise spectrum,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Kikuchi,Keita,"[{'affilname': 'Yokohama National University', 'affiliation-city': 'Yokohama', 'affiliation-country': 'Japan'}, {'affilname': 'Shibaura Institute of Technology', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}]"
SCOPUS_ID:85189918902,Highly robust supramolecular polymer networks crosslinked by a tiny amount of metallacycles,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,He,Lang,"[{'affilname': 'Department of Chemistry, Zhejiang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'affilname': 'Hangzhou Normal University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'affilname': 'Peking University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'University of Utah, College Of Science', 'affiliation-city': 'Salt Lake City', 'affiliation-country': 'United States'}, {'affilname': 'Zhejiang Gongshang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'affilname': 'Zhejiang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]"
SCOPUS_ID:85189918736,Bubble dynamics and atomization of acoustically levitated diesel and biodiesel droplets using femtosecond laser pulses,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Jagadale,Vishal S.,"[{'affilname': 'Indian Institute of Technology Indore', 'affiliation-city': 'Indore', 'affiliation-country': 'India'}, {'affilname': 'King Abdullah University of Science and Technology', 'affiliation-city': 'Thuwal', 'affiliation-country': 'Saudi Arabia'}, {'affilname': 'California Institute of Technology', 'affiliation-city': 'Pasadena', 'affiliation-country': 'United States'}, {'affilname': 'Göteborgs Universitet', 'affiliation-city': 'Gothenburg', 'affiliation-country': 'Sweden'}]"
SCOPUS_ID:85189918703,Braille glove design toward interdisciplinary approach for visually impaired people: developing independent sensing design with MXene and embroidery,Journal,Article,0,Fashion and Textiles,Springer,11,2024-12-01,Kim,Miha,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85189918564,Deep learning hybridization for improved malware detection in smart Internet of Things,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Almazroi,Abdulwahab Ali,"[{'affilname': 'University of Jeddah', 'affiliation-city': 'Jeddah', 'affiliation-country': 'Saudi Arabia'}, {'affilname': 'Air University Islamabad', 'affiliation-city': 'Islamabad', 'affiliation-country': 'Pakistan'}]"
SCOPUS_ID:85189917164,Synergistic effects of organic carbon and silica in preserving structural stability of drying soils,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Barbosa,Luis Alfredo Pires,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85189916996,Forest top canopy bacterial communities are influenced by elevation and host tree traits,Journal,Article,0,Environmental Microbiome,BioMed Central Ltd,19,2024-12-01,Duan,Yiwei,"[{'affilname': 'Macquarie University', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}, {'affilname': 'Faculty of Geo-Information Science and Earth Observation – ITC', 'affiliation-city': 'Enschede', 'affiliation-country': 'Netherlands'}, {'affilname': 'Wageningen University &amp; Research', 'affiliation-city': 'Wageningen', 'affiliation-country': 'Netherlands'}]"
SCOPUS_ID:85189916681,Transparent ultrahigh-molecular-weight polyethylene/MXene films with efficient UV-absorption for thermal management,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Liu,Xianhu,"[{'affilname': 'Huazhong University of Science and Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'affilname': 'Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Zhengzhou University', 'affiliation-city': 'Zhengzhou', 'affiliation-country': 'China'}, {'affilname': 'Beihang University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Shenzhen University', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}]"
SCOPUS_ID:85189916352,"Design, optimization, and comparative analysis of wide-band polarization conversion along with dual coding sequences for RCS reduction",Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Ahmad,Ashfaq,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85189916279,"The invasive land flatworm Arthurdendyus triangulatus has repeated sequences in the mitogenome, extra-long cox2 gene and paralogous nuclear rRNA clusters",Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Gastineau,Romain,"[{'affilname': 'Université Laval', 'affiliation-city': 'Quebec', 'affiliation-country': 'Canada'}, {'affilname': 'Université des Antilles', 'affiliation-city': 'Pointe-a-Pitre', 'affiliation-country': 'France'}, {'affilname': 'Université de Montpellier', 'affiliation-city': 'Montpellier', 'affiliation-country': 'France'}, {'affilname': 'The James Hutton Institute', 'affiliation-city': 'Aberdeen', 'affiliation-country': 'United Kingdom'}, {'affilname': 'Écosystèmes, Biodiversité, Évolution', 'affiliation-city': 'Rennes', 'affiliation-country': 'France'}, {'affilname': 'Agri-Food and Biosciences Institute, Belfast', 'affiliation-city': 'Belfast', 'affiliation-country': 'United Kingdom'}, {'affilname': 'Uniwersytet Szczecinski', 'affiliation-city': 'Szczecin', 'affiliation-country': 'Poland'}, {'affilname': 'CIRAD', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}, {'affilname': 'James Cook University', 'affiliation-city': 'Townsville', 'affiliation-country': 'Australia'}]"
SCOPUS_ID:85189915653,Targeting ferroptosis for leukemia therapy: exploring novel strategies from its mechanisms and role in leukemia based on nanotechnology,Journal,Review,0,European Journal of Medical Research,BioMed Central Ltd,29,2024-12-01,Ashoub,Muhammad Hossein,"[{'affilname': 'Cihan University-Erbil', 'affiliation-city': 'Erbil', 'affiliation-country': 'Iraq'}, {'affilname': 'Stem Cells and Regenerative Medicine Innovation Center, Kerman of Medical Sciences', 'affiliation-city': 'Kerman', 'affiliation-country': 'Iran'}, {'affilname': 'Faculty of Allied Medicine, Kerman University of Medical Sciences', 'affiliation-city': 'Kerman', 'affiliation-country': 'Iran'}, {'affilname': 'Neuroscience Research Center, Institute of Neuropharmacology, Kerman University of Medical Sciences', 'affiliation-city': 'Kerman', 'affiliation-country': 'Iran'}, {'affilname': 'Student Research Committee, Kerman University of Medical Sciences', 'affiliation-city': 'Kerman', 'affiliation-country': 'Iran'}, {'affilname': 'University of Jiroft', 'affiliation-city': 'Jiroft', 'affiliation-country': 'Iran'}, {'affilname': 'University of Kashan', 'affiliation-city': 'Kashan', 'affiliation-country': 'Iran'}]"
SCOPUS_ID:85189915112,Predicting the complexity and mortality of polytrauma patients with machine learning models,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Yu,Meiqi,"[{'affilname': 'Nanjing University of Traditional Chinese Medicine', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'affilname': ""Peking University People's Hospital"", 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Peking University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': ""Pizhou People's Hospital"", 'affiliation-city': 'Xuzhou', 'affiliation-country': 'China'}, {'affilname': 'National Center for Trauma Medicine', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85189914810,Impact of environmental factors on Biomphalaria pfeifferi vector capacity leading to human infection by Schistosoma mansoni in two regions of western Côte d'Ivoire,Journal,Article,0,Parasites and Vectors,BioMed Central Ltd,17,2024-12-01,Sokouri,Edwige A.,"[{'affilname': 'Makerere University', 'affiliation-city': 'Kampala', 'affiliation-country': 'Uganda'}, {'affilname': 'University of Liverpool', 'affiliation-city': 'Liverpool', 'affiliation-country': 'United Kingdom'}, {'affilname': 'College of Medical, Veterinary &amp; Life Sciences', 'affiliation-city': 'Glasgow', 'affiliation-country': 'United Kingdom'}, {'affilname': 'Université Jean Lorougnon Guédé', 'affiliation-city': 'Daloa', 'affiliation-country': ""Cote d'Ivoire""}]"
SCOPUS_ID:85189914227,Allosteric activation unveils protein-mass modulation of ATP phosphoribosyltransferase product release,Journal,Article,0,Communications Chemistry,Nature Research,7,2024-12-01,Read,Benjamin J.,"[{'affilname': 'EaStCHEM St Andrews', 'affiliation-city': 'St Andrews', 'affiliation-country': 'United Kingdom'}, {'affilname': 'University of St Andrews', 'affiliation-city': 'St Andrews', 'affiliation-country': 'United Kingdom'}]"
SCOPUS_ID:85189914226,The 3-component mixture of power distributions under Bayesian paradigm with application of life span of fatigue fracture,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Abbas,Tahir,"[{'affilname': 'University of Sharjah', 'affiliation-city': 'Sharjah', 'affiliation-country': 'United Arab Emirates'}, {'affilname': 'Government College University Faisalabad', 'affiliation-city': 'Faisalabad', 'affiliation-country': 'Pakistan'}, {'affilname': 'Quaid-i-Azam University', 'affiliation-city': 'Islamabad', 'affiliation-country': 'Pakistan'}, {'affilname': 'University of the Punjab', 'affiliation-city': 'Lahore', 'affiliation-country': 'Pakistan'}]"
SCOPUS_ID:85189913385,Constitutive knockout of interleukin-6 ameliorates memory deficits and entorhinal astrocytosis in the MRL/lpr mouse model of neuropsychiatric lupus,Journal,Article,0,Journal of Neuroinflammation,BioMed Central Ltd,21,2024-12-01,Reynolds,Joshua,"[{'affilname': 'Universitätsmedizin Mainz', 'affiliation-city': 'Mainz', 'affiliation-country': 'Germany'}, {'affilname': 'University of Houston', 'affiliation-city': 'Houston', 'affiliation-country': 'United States'}, {'affilname': 'Bar-Ilan University', 'affiliation-city': 'Ramat Gan', 'affiliation-country': 'Israel'}, {'affilname': 'Albert Einstein College of Medicine', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85189912464,The secreted protein Amuc_1409 from Akkermansia muciniphila improves gut health through intestinal stem cell regulation,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Kang,Eun-Jung,"[{'affilname': 'University of Science and Technology (UST)', 'affiliation-city': 'Daejeon', 'affiliation-country': 'South Korea'}, {'affilname': 'Korea Research Institute of Bioscience and Biotechnology', 'affiliation-city': 'Daejeon', 'affiliation-country': 'South Korea'}, {'affilname': 'Gwangju Institute of Science and Technology', 'affiliation-city': 'Gwangju', 'affiliation-country': 'South Korea'}, {'affilname': 'Korea Advanced Institute of Science and Technology', 'affiliation-city': 'Daejeon', 'affiliation-country': 'South Korea'}, {'affilname': 'Korea Research Institute of Standards and Science', 'affiliation-city': 'Yusong', 'affiliation-country': 'South Korea'}, {'affilname': 'Chungnam National University', 'affiliation-city': 'Daejeon', 'affiliation-country': 'South Korea'}, {'affilname': 'HealthBiome Inc.', 'affiliation-city': 'Daejeon', 'affiliation-country': 'South Korea'}, {'affilname': 'Daejeon Metropolitan City Institute of Health and Environment', 'affiliation-city': 'Daejeon', 'affiliation-country': 'South Korea'}]"
SCOPUS_ID:85189910789,AI-driven remote sensing enhances Mediterranean seagrass monitoring and conservation to combat climate change and anthropogenic impacts,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Chowdhury,Masuma,"[{'affilname': 'Universidad de Cádiz', 'affiliation-city': 'Cadiz', 'affiliation-country': 'Spain'}, {'affilname': 'CSIC - Instituto de Ciencias Marinas de Andalucia (ICMAN)', 'affiliation-city': 'Cadiz', 'affiliation-country': 'Spain'}, {'affilname': 'Quasar Science Resources', 'affiliation-city': 'Las Rozas de Madrid', 'affiliation-country': 'Spain'}]"
SCOPUS_ID:85189910012,Pfp-fm: an accelerated FM-index,Journal,Article,0,Algorithms for Molecular Biology,BioMed Central Ltd,19,2024-12-01,Hong,Aaron,"[{'affilname': 'Herbert Wertheim College of Engineering', 'affiliation-city': 'Gainesville', 'affiliation-country': 'United States'}, {'affilname': 'Dalhousie University', 'affiliation-city': 'Halifax', 'affiliation-country': 'Canada'}, {'affilname': 'University of Yamanashi', 'affiliation-city': 'Kofu', 'affiliation-country': 'Japan'}, {'affilname': 'Tokyo Medical and Dental University', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}]"
SCOPUS_ID:85189909606,Radiative forcing geoengineering causes higher risk of wildfires and permafrost thawing over the Arctic regions,Journal,Article,0,Communications Earth and Environment,Nature Publishing Group,5,2024-12-01,Müller,Rhonda C.,"[{'affilname': 'Norges Teknisk-Naturvitenskapelige Universitet', 'affiliation-city': 'Trondheim', 'affiliation-country': 'Norway'}, {'affilname': 'Universität Zürich', 'affiliation-city': 'Zurich', 'affiliation-country': 'Switzerland'}, {'affilname': 'Bjerknes Centre for Climate Research', 'affiliation-city': 'Bergen', 'affiliation-country': 'Norway'}, {'affilname': 'Gwangju Institute of Science and Technology', 'affiliation-city': 'Gwangju', 'affiliation-country': 'South Korea'}, {'affilname': 'City University of Hong Kong', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}, {'affilname': 'Hong Kong University of Science and Technology', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}]"
SCOPUS_ID:85189909277,Ultrahigh and kinetic-favorable adsorption for recycling urea using corncob-derived porous biochar,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Wang,Xing,"[{'affilname': 'Jilin Institute of Chemical Technology', 'affiliation-city': 'Jilin', 'affiliation-country': 'China'}, {'affilname': 'Changchun University of Technology', 'affiliation-city': 'Changchun', 'affiliation-country': 'China'}]"
